time[s],Xcg[m],Xcp[m]
1.027,1.9248,2.1161
1.028,1.9248,2.116
1.029,1.9247,2.1158
1.03,1.9247,2.1157
1.031,1.9247,2.1155
1.032,1.9246,2.1154
1.033,1.9246,2.1153
1.034,1.9245,2.1152
1.035,1.9245,2.1151
1.036,1.9245,2.115
1.037,1.9244,2.1149
1.038,1.9244,2.1148
1.039,1.9243,2.1147
1.04,1.9243,2.1146
1.041,1.9243,2.1145
1.042,1.9242,2.1145
1.043,1.9242,2.1144
1.044,1.9241,2.1143
1.045,1.9241,2.1142
1.046,1.9241,2.1141
1.047,1.924,2.114
1.048,1.924,2.1139
1.049,1.9239,2.1138
1.05,1.9239,2.1137
1.051,1.9239,2.1136
1.052,1.9238,2.1135
1.053,1.9238,2.1134
1.054,1.9237,2.1133
1.055,1.9237,2.1132
1.056,1.9237,2.1131
1.057,1.9236,2.113
1.058,1.9236,2.1129
1.059,1.9235,2.1128
1.06,1.9235,2.1127
1.061,1.9235,2.1126
1.062,1.9234,2.1125
1.063,1.9234,2.1124
1.064,1.9233,2.1123
1.065,1.9233,2.1122
1.066,1.9233,2.1121
1.067,1.9232,2.112
1.068,1.9232,2.1119
1.069,1.9231,2.1118
1.07,1.9231,2.1117
1.071,1.9231,2.1116
1.072,1.923,2.1115
1.073,1.923,2.1114
1.074,1.9229,2.1113
1.075,1.9229,2.1112
1.076,1.9229,2.1111
1.077,1.9228,2.111
1.078,1.9228,2.1109
1.079,1.9227,2.1108
1.08,1.9227,2.1107
1.081,1.9227,2.1106
1.082,1.9226,2.1105
1.083,1.9226,2.1105
1.084,1.9225,2.1104
1.085,1.9225,2.1103
1.086,1.9225,2.1103
1.087,1.9224,2.1102
1.088,1.9224,2.1101
1.089,1.9223,2.11
1.09,1.9223,2.11
1.091,1.9223,2.1099
1.092,1.9222,2.1098
1.093,1.9222,2.1098
1.094,1.9221,2.1097
1.095,1.9221,2.1096
1.096,1.9221,2.1095
1.097,1.922,2.1095
1.098,1.922,2.1094
1.099,1.9219,2.1093
1.1,1.9219,2.1093
1.101,1.9219,2.1092
1.102,1.9218,2.1091
1.103,1.9218,2.109
1.104,1.9217,2.109
1.105,1.9217,2.1089
1.106,1.9217,2.1088
1.107,1.9216,2.1087
1.108,1.9216,2.1087
1.109,1.9215,2.1086
1.11,1.9215,2.1085
1.111,1.9214,2.1085
1.112,1.9214,2.1084
1.113,1.9214,2.1083
1.114,1.9213,2.1082
1.115,1.9213,2.1082
1.116,1.9212,2.1081
1.117,1.9212,2.108
1.118,1.9212,2.108
1.119,1.9211,2.1079
1.12,1.9211,2.1078
1.121,1.921,2.1077
1.122,1.921,2.1077
1.123,1.921,2.1076
1.124,1.9209,2.1075
1.125,1.9209,2.1075
1.126,1.9208,2.1074
1.127,1.9208,2.1073
1.128,1.9208,2.1072
1.129,1.9207,2.1072
1.13,1.9207,2.1071
1.131,1.9206,2.107
1.132,1.9206,2.107
1.133,1.9206,2.107
1.134,1.9205,2.107
1.135,1.9205,2.107
1.136,1.9204,2.107
1.137,1.9204,2.107
1.138,1.9204,2.107
1.139,1.9203,2.107
1.14,1.9203,2.107
1.141,1.9202,2.107
1.142,1.9202,2.107
1.143,1.9202,2.107
1.144,1.9201,2.107
1.145,1.9201,2.107
1.146,1.92,2.107
1.147,1.92,2.107
1.148,1.9199,2.107
1.149,1.9199,2.107
1.15,1.9199,2.107
1.151,1.9198,2.107
1.152,1.9198,2.107
1.153,1.9197,2.107
1.154,1.9197,2.107
1.155,1.9197,2.107
1.156,1.9196,2.107
1.157,1.9196,2.1069
1.158,1.9195,2.1069
1.159,1.9195,2.1069
1.16,1.9195,2.1069
1.161,1.9194,2.1069
1.162,1.9194,2.1069
1.163,1.9193,2.1069
1.164,1.9193,2.1069
1.165,1.9193,2.1069
1.166,1.9192,2.1069
1.167,1.9192,2.1069
1.168,1.9191,2.1069
1.169,1.9191,2.1069
1.17,1.9191,2.1069
1.171,1.919,2.1069
1.172,1.919,2.1069
1.173,1.9189,2.1069
1.174,1.9189,2.1069
1.175,1.9188,2.1069
1.176,1.9188,2.1069
1.177,1.9188,2.1069
1.178,1.9187,2.1069
1.179,1.9187,2.1069
1.18,1.9186,2.1069
1.181,1.9186,2.1069
1.182,1.9186,2.1069
1.183,1.9185,2.1069
1.184,1.9185,2.107
1.185,1.9184,2.107
1.186,1.9184,2.107
1.187,1.9184,2.107
1.188,1.9183,2.1071
1.189,1.9183,2.1071
1.19,1.9182,2.1071
1.191,1.9182,2.1071
1.192,1.9182,2.1072
1.193,1.9181,2.1072
1.194,1.9181,2.1072
1.195,1.918,2.1072
1.196,1.918,2.1073
1.197,1.918,2.1073
1.198,1.9179,2.1073
1.199,1.9179,2.1073
1.2,1.9178,2.1073
1.201,1.9178,2.1074
1.202,1.9177,2.1074
1.203,1.9177,2.1074
1.204,1.9177,2.1074
1.205,1.9176,2.1075
1.206,1.9176,2.1075
1.207,1.9175,2.1075
1.208,1.9175,2.1075
1.209,1.9175,2.1076
1.21,1.9174,2.1076
1.211,1.9174,2.1076
1.212,1.9173,2.1076
1.213,1.9173,2.1077
1.214,1.9173,2.1077
1.215,1.9172,2.1077
1.216,1.9172,2.1077
1.217,1.9171,2.1078
1.218,1.9171,2.1078
1.219,1.917,2.1078
1.22,1.917,2.1078
1.221,1.917,2.1079
1.222,1.9169,2.1079
1.223,1.9169,2.1079
1.224,1.9168,2.1079
1.225,1.9168,2.1079
1.226,1.9168,2.108
1.227,1.9167,2.108
1.228,1.9167,2.108
1.229,1.9166,2.108
1.23,1.9166,2.1081
1.231,1.9166,2.1081
1.232,1.9165,2.1081
1.233,1.9165,2.1082
1.234,1.9164,2.1082
1.235,1.9164,2.1082
1.236,1.9163,2.1083
1.237,1.9163,2.1083
1.238,1.9163,2.1084
1.239,1.9162,2.1084
1.24,1.9162,2.1084
1.241,1.9161,2.1085
1.242,1.9161,2.1085
1.243,1.9161,2.1086
1.244,1.916,2.1086
1.245,1.916,2.1086
1.246,1.9159,2.1087
1.247,1.9159,2.1087
1.248,1.9159,2.1088
1.249,1.9158,2.1088
1.25,1.9158,2.1088
1.251,1.9157,2.1089
1.252,1.9157,2.1089
1.253,1.9156,2.109
1.254,1.9156,2.109
1.255,1.9156,2.109
1.256,1.9155,2.1091
1.257,1.9155,2.1091
1.258,1.9154,2.1092
1.259,1.9154,2.1092
1.26,1.9154,2.1092
1.261,1.9153,2.1093
1.262,1.9153,2.1093
1.263,1.9152,2.1094
1.264,1.9152,2.1094
1.265,1.9152,2.1094
1.266,1.9151,2.1095
1.267,1.9151,2.1095
1.268,1.915,2.1096
1.269,1.915,2.1096
1.27,1.9149,2.1096
1.271,1.9149,2.1097
1.272,1.9149,2.1097
1.273,1.9148,2.1098
1.274,1.9148,2.1098
1.275,1.9147,2.1098
1.276,1.9147,2.1099
1.277,1.9147,2.1099
1.278,1.9146,2.11
1.279,1.9146,2.11
1.28,1.9145,2.11
1.281,1.9145,2.1101
1.282,1.9144,2.1102
1.283,1.9144,2.1103
1.284,1.9144,2.1103
1.285,1.9143,2.1104
1.286,1.9143,2.1105
1.287,1.9142,2.1106
1.288,1.9142,2.1107
1.289,1.9142,2.1108
1.29,1.9141,2.1109
1.291,1.9141,2.111
1.292,1.914,2.1111
1.293,1.914,2.1112
1.294,1.9139,2.1113
1.295,1.9139,2.1114
1.296,1.9139,2.1115
1.297,1.9138,2.1115
1.298,1.9138,2.1116
1.299,1.9137,2.1117
1.3,1.9137,2.1118
1.301,1.9137,2.1119
1.302,1.9136,2.112
1.303,1.9136,2.1121
1.304,1.9135,2.1122
1.305,1.9135,2.1123
1.306,1.9134,2.1124
1.307,1.9134,2.1125
1.308,1.9134,2.1126
1.309,1.9133,2.1126
1.31,1.9133,2.1127
1.311,1.9132,2.1128
1.312,1.9132,2.1129
1.313,1.9132,2.113
1.314,1.9131,2.1131
1.315,1.9131,2.1132
1.316,1.913,2.1133
1.317,1.913,2.1134
1.318,1.9129,2.1135
1.319,1.9129,2.1136
1.32,1.9129,2.1137
1.321,1.9128,2.1138
1.322,1.9128,2.1138
1.323,1.9127,2.1139
1.324,1.9127,2.114
1.325,1.9127,2.1141
1.326,1.9126,2.1142
1.327,1.9126,2.1143
1.328,1.9125,2.1144
1.329,1.9125,2.1145
1.33,1.9124,2.1146
1.331,1.9124,2.1147
1.332,1.9124,2.1148
1.333,1.9123,2.115
1.334,1.9123,2.1151
1.335,1.9122,2.1153
1.336,1.9122,2.1154
1.337,1.9122,2.1156
1.338,1.9121,2.1157
1.339,1.9121,2.1159
1.34,1.912,2.116
1.341,1.912,2.1162
1.342,1.9119,2.1163
1.343,1.9119,2.1165
1.344,1.9119,2.1166
1.345,1.9118,2.1168
1.346,1.9118,2.1169
1.347,1.9117,2.1171
1.348,1.9117,2.1172
1.349,1.9117,2.1174
1.35,1.9116,2.1175
1.351,1.9116,2.1177
1.352,1.9115,2.1178
1.353,1.9115,2.118
1.354,1.9114,2.1182
1.355,1.9114,2.1183
1.356,1.9114,2.1185
1.357,1.9113,2.1186
1.358,1.9113,2.1188
1.359,1.9112,2.1189
1.36,1.9112,2.1191
1.361,1.9112,2.1192
1.362,1.9111,2.1194
1.363,1.9111,2.1195
1.364,1.911,2.1197
1.365,1.911,2.1198
1.366,1.9109,2.12
1.367,1.9109,2.1201
1.368,1.9109,2.1203
1.369,1.9108,2.1204
1.37,1.9108,2.1206
1.371,1.9107,2.1207
1.372,1.9107,2.1209
1.373,1.9106,2.121
1.374,1.9106,2.1212
1.375,1.9106,2.1213
1.376,1.9105,2.1215
1.377,1.9105,2.1216
1.378,1.9104,2.1218
1.379,1.9104,2.122
1.38,1.9104,2.1221
1.381,1.9103,2.1223
1.382,1.9103,2.1224
1.383,1.9102,2.1226
1.384,1.9102,2.1228
1.385,1.9101,2.123
1.386,1.9101,2.1232
1.387,1.9101,2.1234
1.388,1.91,2.1236
1.389,1.91,2.1238
1.39,1.9099,2.124
1.391,1.9099,2.1242
1.392,1.9098,2.1244
1.393,1.9098,2.1246
1.394,1.9098,2.1248
1.395,1.9097,2.125
1.396,1.9097,2.1252
1.397,1.9096,2.1254
1.398,1.9096,2.1256
1.399,1.9096,2.1258
1.4,1.9095,2.126
1.401,1.9095,2.1262
1.402,1.9094,2.1264
1.403,1.9094,2.1266
1.404,1.9093,2.1267
1.405,1.9093,2.1269
1.406,1.9093,2.1271
1.407,1.9092,2.1273
1.408,1.9092,2.1275
1.409,1.9091,2.1277
1.41,1.9091,2.1279
1.411,1.909,2.1281
1.412,1.909,2.1283
1.413,1.909,2.1285
1.414,1.9089,2.1287
1.415,1.9089,2.1289
1.416,1.9088,2.1291
1.417,1.9088,2.1293
1.418,1.9088,2.1295
1.419,1.9087,2.1297
1.42,1.9087,2.1299
1.421,1.9086,2.1301
1.422,1.9086,2.1303
1.423,1.9085,2.1305
1.424,1.9085,2.1307
1.425,1.9085,2.1309
1.426,1.9084,2.1311
1.427,1.9084,2.1313
1.428,1.9083,2.1315
1.429,1.9083,2.1316
1.43,1.9082,2.1318
1.431,1.9082,2.132
1.432,1.9082,2.1321
1.433,1.9081,2.1321
1.434,1.9081,2.1322
1.435,1.908,2.1322
1.436,1.908,2.1322
1.437,1.9079,2.1322
1.438,1.9079,2.1322
1.439,1.9079,2.1323
1.44,1.9078,2.1323
1.441,1.9078,2.1323
1.442,1.9077,2.1323
1.443,1.9077,2.1323
1.444,1.9077,2.1324
1.445,1.9076,2.1324
1.446,1.9076,2.1324
1.447,1.9075,2.1324
1.448,1.9075,2.1324
1.449,1.9074,2.1325
1.45,1.9074,2.1325
1.451,1.9074,2.1325
1.452,1.9073,2.1325
1.453,1.9073,2.1325
1.454,1.9072,2.1326
1.455,1.9072,2.1326
1.456,1.9071,2.1326
1.457,1.9071,2.1326
1.458,1.9071,2.1326
1.459,1.907,2.1327
1.46,1.907,2.1327
1.461,1.9069,2.1327
1.462,1.9069,2.1327
1.463,1.9068,2.1327
1.464,1.9068,2.1328
1.465,1.9068,2.1328
1.466,1.9067,2.1328
1.467,1.9067,2.1328
1.468,1.9066,2.1328
1.469,1.9066,2.1329
1.47,1.9065,2.1329
1.471,1.9065,2.1329
1.472,1.9065,2.1329
1.473,1.9064,2.1329
1.474,1.9064,2.133
1.475,1.9063,2.133
1.476,1.9063,2.133
1.477,1.9062,2.133
1.478,1.9062,2.133
1.479,1.9062,2.1331
1.48,1.9061,2.1331
1.481,1.9061,2.1331
1.482,1.906,2.133
1.483,1.906,2.1329
1.484,1.906,2.1328
1.485,1.9059,2.1327
1.486,1.9059,2.1326
1.487,1.9058,2.1325
1.488,1.9058,2.1324
1.489,1.9057,2.1323
1.49,1.9057,2.1322
1.491,1.9057,2.1321
1.492,1.9056,2.132
1.493,1.9056,2.1319
1.494,1.9055,2.1318
1.495,1.9055,2.1317
1.496,1.9054,2.1316
1.497,1.9054,2.1315
1.498,1.9054,2.1314
1.499,1.9053,2.1313
1.5,1.9053,2.1312
1.501,1.9052,2.1311
1.502,1.9052,2.131
1.503,1.9051,2.1309
1.504,1.9051,2.1308
1.505,1.9051,2.1307
1.506,1.905,2.1306
1.507,1.905,2.1305
1.508,1.9049,2.1304
1.509,1.9049,2.1303
1.51,1.9049,2.1302
1.511,1.9048,2.1301
1.512,1.9048,2.13
1.513,1.9047,2.1299
1.514,1.9047,2.1298
1.515,1.9046,2.1297
1.516,1.9046,2.1296
1.517,1.9046,2.1295
1.518,1.9045,2.1294
1.519,1.9045,2.1293
1.52,1.9044,2.1292
1.521,1.9044,2.1291
1.522,1.9044,2.1289
1.523,1.9043,2.1288
1.524,1.9043,2.1287
1.525,1.9042,2.1286
1.526,1.9042,2.1285
1.527,1.9041,2.1284
1.528,1.9041,2.1283
1.529,1.9041,2.1282
1.53,1.904,2.1281
1.531,1.904,2.128
1.532,1.9039,2.128
1.533,1.9039,2.1279
1.534,1.9038,2.1278
1.535,1.9038,2.1278
1.536,1.9038,2.1277
1.537,1.9037,2.1277
1.538,1.9037,2.1276
1.539,1.9036,2.1276
1.54,1.9036,2.1275
1.541,1.9036,2.1274
1.542,1.9035,2.1274
1.543,1.9035,2.1273
1.544,1.9034,2.1273
1.545,1.9034,2.1272
1.546,1.9033,2.1271
1.547,1.9033,2.1271
1.548,1.9033,2.127
1.549,1.9032,2.127
1.55,1.9032,2.1269
1.551,1.9031,2.1269
1.552,1.9031,2.1268
1.553,1.9031,2.1267
1.554,1.903,2.1267
1.555,1.903,2.1266
1.556,1.9029,2.1266
1.557,1.9029,2.1265
1.558,1.9028,2.1265
1.559,1.9028,2.1264
1.56,1.9028,2.1263
1.561,1.9027,2.1263
1.562,1.9027,2.1262
1.563,1.9026,2.1262
1.564,1.9026,2.1261
1.565,1.9025,2.126
1.566,1.9025,2.126
1.567,1.9025,2.1259
1.568,1.9024,2.1259
1.569,1.9024,2.1258
1.57,1.9023,2.1258
1.571,1.9023,2.1257
1.572,1.9023,2.1256
1.573,1.9022,2.1256
1.574,1.9022,2.1255
1.575,1.9021,2.1255
1.576,1.9021,2.1254
1.577,1.902,2.1253
1.578,1.902,2.1253
1.579,1.902,2.1252
1.58,1.9019,2.1252
1.581,1.9019,2.1251
1.582,1.9018,2.1251
1.583,1.9018,2.1251
1.584,1.9018,2.1251
1.585,1.9017,2.1251
1.586,1.9017,2.1251
1.587,1.9016,2.1251
1.588,1.9016,2.1251
1.589,1.9015,2.1251
1.59,1.9015,2.1252
1.591,1.9015,2.1252
1.592,1.9014,2.1252
1.593,1.9014,2.1252
1.594,1.9013,2.1252
1.595,1.9013,2.1252
1.596,1.9012,2.1252
1.597,1.9012,2.1252
1.598,1.9012,2.1252
1.599,1.9011,2.1252
1.6,1.9011,2.1252
1.601,1.901,2.1252
1.602,1.901,2.1252
1.603,1.9009,2.1252
1.604,1.9009,2.1252
1.605,1.9009,2.1252
1.606,1.9008,2.1252
1.607,1.9008,2.1253
1.608,1.9007,2.1253
1.609,1.9007,2.1253
1.61,1.9007,2.1253
1.611,1.9006,2.1253
1.612,1.9006,2.1253
1.613,1.9005,2.1253
1.614,1.9005,2.1253
1.615,1.9004,2.1253
1.616,1.9004,2.1253
1.617,1.9004,2.1253
1.618,1.9003,2.1253
1.619,1.9003,2.1253
1.62,1.9002,2.1253
1.621,1.9002,2.1253
1.622,1.9001,2.1253
1.623,1.9001,2.1254
1.624,1.9001,2.1254
1.625,1.9,2.1254
1.626,1.9,2.1254
1.627,1.8999,2.1254
1.628,1.8999,2.1254
1.629,1.8999,2.1254
1.63,1.8998,2.1254
1.631,1.8998,2.1254
1.632,1.8997,2.1255
1.633,1.8997,2.1256
1.634,1.8996,2.1258
1.635,1.8996,2.1259
1.636,1.8996,2.126
1.637,1.8995,2.1261
1.638,1.8995,2.1263
1.639,1.8994,2.1264
1.64,1.8994,2.1265
1.641,1.8993,2.1267
1.642,1.8993,2.1268
1.643,1.8993,2.1269
1.644,1.8992,2.1271
1.645,1.8992,2.1272
1.646,1.8991,2.1273
1.647,1.8991,2.1274
1.648,1.899,2.1276
1.649,1.899,2.1277
1.65,1.899,2.1278
1.651,1.8989,2.128
1.652,1.8989,2.1281
1.653,1.8988,2.1282
1.654,1.8988,2.1284
1.655,1.8987,2.1285
1.656,1.8987,2.1286
1.657,1.8987,2.1287
1.658,1.8986,2.1289
1.659,1.8986,2.129
1.66,1.8985,2.1291
1.661,1.8985,2.1293
1.662,1.8984,2.1294
1.663,1.8984,2.1295
1.664,1.8984,2.1297
1.665,1.8983,2.1298
1.666,1.8983,2.1299
1.667,1.8982,2.13
1.668,1.8982,2.1302
1.669,1.8982,2.1303
1.67,1.8981,2.1304
1.671,1.8981,2.1306
1.672,1.898,2.1307
1.673,1.898,2.1308
1.674,1.8979,2.131
1.675,1.8979,2.1311
1.676,1.8979,2.1312
1.677,1.8978,2.1313
1.678,1.8978,2.1315
1.679,1.8977,2.1316
1.68,1.8977,2.1317
1.681,1.8976,2.1319
1.682,1.8976,2.132
1.683,1.8976,2.1323
1.684,1.8975,2.1325
1.685,1.8975,2.1327
1.686,1.8974,2.1329
1.687,1.8974,2.1331
1.688,1.8973,2.1333
1.689,1.8973,2.1335
1.69,1.8973,2.1337
1.691,1.8972,2.1339
1.692,1.8972,2.1341
1.693,1.8971,2.1343
1.694,1.8971,2.1345
1.695,1.897,2.1347
1.696,1.897,2.135
1.697,1.897,2.1352
1.698,1.8969,2.1354
1.699,1.8969,2.1356
1.7,1.8968,2.1358
1.701,1.8968,2.136
1.702,1.8967,2.1362
1.703,1.8967,2.1364
1.704,1.8967,2.1366
1.705,1.8966,2.1368
1.706,1.8966,2.137
1.707,1.8965,2.1372
1.708,1.8965,2.1375
1.709,1.8964,2.1377
1.71,1.8964,2.1379
1.711,1.8964,2.1381
1.712,1.8963,2.1383
1.713,1.8963,2.1385
1.714,1.8962,2.1387
1.715,1.8962,2.1389
1.716,1.8961,2.1391
1.717,1.8961,2.1393
1.718,1.8961,2.1395
1.719,1.896,2.1397
1.72,1.896,2.1399
1.721,1.8959,2.1402
1.722,1.8959,2.1404
1.723,1.8958,2.1406
1.724,1.8958,2.1408
1.725,1.8958,2.141
1.726,1.8957,2.1412
1.727,1.8957,2.1414
1.728,1.8956,2.1416
1.729,1.8956,2.1418
1.73,1.8955,2.142
1.731,1.8955,2.1422
1.732,1.8955,2.1424
1.733,1.8954,2.1424
1.734,1.8954,2.1425
1.735,1.8953,2.1426
1.736,1.8953,2.1426
1.737,1.8952,2.1427
1.738,1.8952,2.1428
1.739,1.8952,2.1429
1.74,1.8951,2.1429
1.741,1.8951,2.143
1.742,1.895,2.1431
1.743,1.895,2.1432
1.744,1.8949,2.1432
1.745,1.8949,2.1433
1.746,1.8949,2.1434
1.747,1.8948,2.1435
1.748,1.8948,2.1435
1.749,1.8947,2.1436
1.75,1.8947,2.1437
1.751,1.8946,2.1438
1.752,1.8946,2.1438
1.753,1.8946,2.1439
1.754,1.8945,2.144
1.755,1.8945,2.1441
1.756,1.8944,2.1441
1.757,1.8944,2.1442
1.758,1.8943,2.1443
1.759,1.8943,2.1443
1.76,1.8943,2.1444
1.761,1.8942,2.1445
1.762,1.8942,2.1446
1.763,1.8941,2.1446
1.764,1.8941,2.1447
1.765,1.894,2.1448
1.766,1.894,2.1449
1.767,1.8939,2.1449
1.768,1.8939,2.145
1.769,1.8939,2.1451
1.77,1.8938,2.1452
1.771,1.8938,2.1452
1.772,1.8937,2.1453
1.773,1.8937,2.1454
1.774,1.8936,2.1455
1.775,1.8936,2.1455
1.776,1.8936,2.1456
1.777,1.8935,2.1457
1.778,1.8935,2.1458
1.779,1.8934,2.1458
1.78,1.8934,2.1459
1.781,1.8933,2.146
1.782,1.8933,2.1459
1.783,1.8933,2.1459
1.784,1.8932,2.1458
1.785,1.8932,2.1457
1.786,1.8931,2.1456
1.787,1.8931,2.1455
1.788,1.893,2.1455
1.789,1.893,2.1454
1.79,1.893,2.1453
1.791,1.8929,2.1452
1.792,1.8929,2.1451
1.793,1.8928,2.145
1.794,1.8928,2.145
1.795,1.8927,2.1449
1.796,1.8927,2.1448
1.797,1.8927,2.1447
1.798,1.8926,2.1446
1.799,1.8926,2.1445
1.8,1.8925,2.1445
1.801,1.8925,2.1444
1.802,1.8924,2.1443
1.803,1.8924,2.1442
1.804,1.8924,2.1441
1.805,1.8923,2.1441
1.806,1.8923,2.144
1.807,1.8922,2.1439
1.808,1.8922,2.1438
1.809,1.8922,2.1437
1.81,1.8921,2.1436
1.811,1.8921,2.1436
1.812,1.892,2.1435
1.813,1.892,2.1434
1.814,1.8919,2.1433
1.815,1.8919,2.1432
1.816,1.8919,2.1432
1.817,1.8918,2.1431
1.818,1.8918,2.143
1.819,1.8917,2.1429
1.82,1.8917,2.1428
1.821,1.8917,2.1427
1.822,1.8916,2.1427
1.823,1.8916,2.1426
1.824,1.8915,2.1425
1.825,1.8915,2.1424
1.826,1.8915,2.1423
1.827,1.8914,2.1423
1.828,1.8914,2.1422
1.829,1.8913,2.1421
1.83,1.8913,2.142
1.831,1.8912,2.1419
1.832,1.8912,2.1419
1.833,1.8912,2.1419
1.834,1.8911,2.1419
1.835,1.8911,2.1419
1.836,1.891,2.1419
1.837,1.891,2.1419
1.838,1.891,2.1419
1.839,1.8909,2.1419
1.84,1.8909,2.1419
1.841,1.8908,2.1419
1.842,1.8908,2.1419
1.843,1.8908,2.1419
1.844,1.8907,2.1419
1.845,1.8907,2.1419
1.846,1.8906,2.1419
1.847,1.8906,2.1419
1.848,1.8905,2.1419
1.849,1.8905,2.1419
1.85,1.8905,2.1419
1.851,1.8904,2.1419
1.852,1.8904,2.1419
1.853,1.8903,2.1419
1.854,1.8903,2.1419
1.855,1.8903,2.1419
1.856,1.8902,2.1419
1.857,1.8902,2.1418
1.858,1.8901,2.1418
1.859,1.8901,2.1418
1.86,1.8901,2.1418
1.861,1.89,2.1418
1.862,1.89,2.1418
1.863,1.8899,2.1418
1.864,1.8899,2.1418
1.865,1.8898,2.1418
1.866,1.8898,2.1418
1.867,1.8898,2.1418
1.868,1.8897,2.1418
1.869,1.8897,2.1418
1.87,1.8896,2.1418
1.871,1.8896,2.1418
1.872,1.8896,2.1418
1.873,1.8895,2.1418
1.874,1.8895,2.1418
1.875,1.8894,2.1418
1.876,1.8894,2.1418
1.877,1.8894,2.1418
1.878,1.8893,2.1418
1.879,1.8893,2.1418
1.88,1.8892,2.1418
1.881,1.8892,2.1418
1.882,1.8891,2.1419
1.883,1.8891,2.1419
1.884,1.8891,2.142
1.885,1.889,2.1421
1.886,1.889,2.1422
1.887,1.8889,2.1423
1.888,1.8889,2.1424
1.889,1.8889,2.1424
1.89,1.8888,2.1425
1.891,1.8888,2.1426
1.892,1.8887,2.1427
1.893,1.8887,2.1428
1.894,1.8886,2.1429
1.895,1.8886,2.143
1.896,1.8886,2.143
1.897,1.8885,2.1431
1.898,1.8885,2.1432
1.899,1.8884,2.1433
1.9,1.8884,2.1434
1.901,1.8884,2.1435
1.902,1.8883,2.1435
1.903,1.8883,2.1436
1.904,1.8882,2.1437
1.905,1.8882,2.1438
1.906,1.8881,2.1439
1.907,1.8881,2.144
1.908,1.8881,2.144
1.909,1.888,2.1441
1.91,1.888,2.1442
1.911,1.8879,2.1443
1.912,1.8879,2.1444
1.913,1.8879,2.1445
1.914,1.8878,2.1445
1.915,1.8878,2.1446
1.916,1.8877,2.1447
1.917,1.8877,2.1448
1.918,1.8877,2.1449
1.919,1.8876,2.145
1.92,1.8876,2.1451
1.921,1.8875,2.1451
1.922,1.8875,2.1452
1.923,1.8874,2.1453
1.924,1.8874,2.1454
1.925,1.8874,2.1455
1.926,1.8873,2.1456
1.927,1.8873,2.1456
1.928,1.8872,2.1457
1.929,1.8872,2.1458
1.93,1.8872,2.1459
1.931,1.8871,2.146
1.932,1.8871,2.1461
1.933,1.887,2.1462
1.934,1.887,2.1464
1.935,1.8869,2.1465
1.936,1.8869,2.1466
1.937,1.8869,2.1468
1.938,1.8868,2.1469
1.939,1.8868,2.147
1.94,1.8867,2.1472
1.941,1.8867,2.1473
1.942,1.8867,2.1474
1.943,1.8866,2.1476
1.944,1.8866,2.1477
1.945,1.8865,2.1478
1.946,1.8865,2.148
1.947,1.8864,2.1481
1.948,1.8864,2.1482
1.949,1.8864,2.1484
1.95,1.8863,2.1485
1.951,1.8863,2.1486
1.952,1.8862,2.1488
1.953,1.8862,2.1489
1.954,1.8861,2.149
1.955,1.8861,2.1492
1.956,1.8861,2.1493
1.957,1.886,2.1494
1.958,1.886,2.1496
1.959,1.8859,2.1497
1.96,1.8859,2.1498
1.961,1.8859,2.15
1.962,1.8858,2.1501
1.963,1.8858,2.1502
1.964,1.8857,2.1504
1.965,1.8857,2.1505
1.966,1.8856,2.1506
1.967,1.8856,2.1508
1.968,1.8856,2.1509
1.969,1.8855,2.1511
1.97,1.8855,2.1512
1.971,1.8854,2.1513
1.972,1.8854,2.1515
1.973,1.8854,2.1516
1.974,1.8853,2.1517
1.975,1.8853,2.1519
1.976,1.8852,2.152
1.977,1.8852,2.1521
1.978,1.8851,2.1523
1.979,1.8851,2.1524
1.98,1.8851,2.1525
1.981,1.885,2.1527
1.982,1.885,2.1528
1.983,1.8849,2.153
1.984,1.8849,2.1531
1.985,1.8849,2.1533
1.986,1.8848,2.1535
1.987,1.8848,2.1536
1.988,1.8847,2.1538
1.989,1.8847,2.154
1.99,1.8846,2.1541
1.991,1.8846,2.1543
1.992,1.8846,2.1545
1.993,1.8845,2.1546
1.994,1.8845,2.1548
1.995,1.8844,2.1549
1.996,1.8844,2.1551
1.997,1.8843,2.1553
1.998,1.8843,2.1554
1.999,1.8843,2.1556
2,1.8842,2.1558
2.001,1.8842,2.1559
2.002,1.8841,2.1561
2.003,1.8841,2.1563
2.004,1.8841,2.1564
2.005,1.884,2.1566
2.006,1.884,2.1568
2.007,1.8839,2.1569
2.008,1.8839,2.1571
2.009,1.8838,2.1572
2.01,1.8838,2.1574
2.011,1.8838,2.1576
2.012,1.8837,2.1577
2.013,1.8837,2.1579
2.014,1.8836,2.1581
2.015,1.8836,2.1582
2.016,1.8835,2.1584
2.017,1.8835,2.1586
2.018,1.8835,2.1587
2.019,1.8834,2.1589
2.02,1.8834,2.159
2.021,1.8833,2.1592
2.022,1.8833,2.1594
2.023,1.8833,2.1595
2.024,1.8832,2.1597
2.025,1.8832,2.1599
2.026,1.8831,2.16
2.027,1.8831,2.1602
2.028,1.883,2.1604
2.029,1.883,2.1605
2.03,1.883,2.1607
2.031,1.8829,2.1609
2.032,1.8829,2.1608
2.033,1.8828,2.1608
2.034,1.8828,2.1607
2.035,1.8827,2.1606
2.036,1.8827,2.1606
2.037,1.8827,2.1605
2.038,1.8826,2.1604
2.039,1.8826,2.1603
2.04,1.8825,2.1603
